,Date,Text
129,2016-01-26 08:47:38,"the department has received notification from mtr corporation that due to a signalling fault near tiu keng leng station, the total journey time on the kwun tong line between yau ma tei and tiu keng leng stations could be extended by 5 to 10 minutes.   the headway of train service between kwun tong station and yau ma tei station is maintained at 2.5-minute intervals; while the headway of train service between kwun tong station and tiu keng leng station is maintained at 4-minute intervals. passengers please allow more time for travel.  members of the public are advised to consider using other public transport modes and pay attention to tv / radio announcement on the latest traffic and public transport service news. "
130,2016-01-28 08:15:20,"the middle and slow lane of fanling highway kowloon bound near kau lung hang which were closed due to traffic accident are re-opened to all traffic. traffic queue(s) take(s) time to disperse.due to the accident, traffic in the vicinity of sheung shui and fanling, such as jockey club road, san wan road, so kwun po road and po shek wo road is still congested. motorist passing through the above section of roads are advised to drive with utmost care and patience."
131,2016-01-29 08:55:06,"due to watermain burst, the following roads are temporarily closed: i. the slow lane of leighton road eastbound between canal road east and matheson street; and ii. the slow lane of canal road east near leighton road. only the remaining lanes are available to motorists. members of the public are advised to pay attention to tv / radio announcement on the latest traffic and public transport service news. "
132,2016-01-30 08:43:50,"due to traffic accident, the lane no.2 of tolo highway kowloon bound near yuen chau tsai is closed to all traffic. only remaining lanes are available to motorists. traffic is congested now."
133,2016-01-30 08:43:50,"due to traffic accident, all lanes of tai kok tsui road sham shui po bound near pok man street are still closed to all traffic. affected bus route(s) has(have) been diverted. all vehicles on tai kok tsui road sham shui po bound must make right-turn movements onto cherry street eastbound. "
134,2016-02-01 07:49:28,"due to watermain burst, the following road sections are closed to all traffic: i.	the only lane of fu ning street sung wong toi road bound between fuk cheung street and shing tak street; and ii.	the only lane of shing tak street northbound. affected bus route has been diverted. motorists are advised to use alternative route. "
135,2016-02-02 08:38:17,"due to watermain burst, all lanes of yeung uk road tsuen wan town hall bound between texaco road and wang lung street are still closed to all traffic. affected bus routes have been diverted. motorists are advised to use alternative route."
136,2016-02-03 08:20:22,"due to watermain burst, all lanes of hiu kwong street uphill bound near sau lai street are closed to all traffic. the one-lane-two-way traffic arrangement is implemented on site."
137,2016-02-08 08:32:24,transport department received notification from mtr corporation limited that the incident at fanling station has now ended. normal train service is gradually resuming on the east rail line.
138,2016-02-09 07:44:31,"the department has received notification from mtrcl that due to emergency incident occurred in mong kok, mtr mong kok station is temporarily closed, train service on tsuen wan line and kwun tong line will not stop mong kok station.  tsuen wan line passengers travelling towards tsuen wan who want to interchange to the kwun tong line should change lines at yau ma tei station. kwun tong line passengers travelling towards yau ma tei who want to interchange to the tsuen wan line should change lines at prince edward station. please allow more time for travel. members of the public are advised to use other public transport services and pay attention to tv / radio announcement on the latest traffic and public transport service news.       "
139,2016-02-09 07:44:31,"due to emergency incident, (i) all lanes of nathan road both bounds between mong kok road and waterloo road; (ii) all lanes of argyle street (tai kok tsui bound) between sai yeung choi street south and shanghai street; and (iii) all lanes of portland street between argyle street and shantung street are closed to all traffic. motorists are advised to use alternative routes. bus route diversion is implemented. traffic is congested now. motorists are advised to drive with utmost care and patience and pay attention to tv/radio announcements on traffic conditions."
140,2016-02-12 07:42:03,"due to road repairing works, the middle lane of ting kau bridge tuen mun bound is still closed to all traffic.   only the fast and slow lanes are available to motorists.  in addition, the fast and slow lanes on ting kau bridge tuen mun bound will be partially closed in two stages from 00.30 am to 6.30 am daily between 12 february 2016 and 15 february 2016, with the closure of each stage about 700 metres long. during the above periods, the hard shoulder of ting kau bridge will be opened to vehicular traffic. appropriate traffic aids will be provided on site to guide motorists.  members of the public may call 1823 or browse the td website (www.td.gov.hk) for the details of the above mentioned special traffic arrangement. "
141,2016-02-12 20:13:02,"due to road repairing works, the middle lane of ting kau bridge tuen mun bound is still closed to all traffic. only the fast and slow lanes are available to motorists. in addition, the fast and slow lanes on ting kau bridge tuen mun bound will be partially closed in two stages from 00.30 am to 6.30 am daily between 12 february 2016 and 15 february 2016, with the closure of each stage about 700 metres long. during the above periods, the hard shoulder of ting kau bridge will be opened to vehicular traffic. appropriate traffic aids will be provided on site to guide motorists. members of the public may call 1823 or browse the td website (www.td.gov.hk) for the details of the above mentioned special traffic arrangement."
